geography_code,ahc_income_status,Savings and Investments of Adults in the Family of the Individual,bhc_income_status,variable_name,value,date,population,percent
E12000002,In low income (below threshold),"£20,000 or more",Not in low income (at or above threshold),population,6890.666666666667,2016-17 - 2018-19,1018543.0,1.0
E12000002,In low income (below threshold),"£3,000 but less than £8,000",In low income (below threshold),population,68730.0,2016-17 - 2018-19,753992.3333333334,9.0
E12000002,In low income (below threshold),"£3,000 but less than £8,000",Not in low income (at or above threshold),population,19771.0,2016-17 - 2018-19,753992.3333333334,3.0
E12000002,In low income (below threshold),"£8,000 but less than £10,000",In low income (below threshold),population,22870.333333333332,2016-17 - 2018-19,180396.0,13.0
E12000002,In low income (below threshold),"£8,000 but less than £10,000",Not in low income (at or above threshold),population,5218.333333333333,2016-17 - 2018-19,180396.0,3.0
E12000003,In low income (below threshold),"Less than £1,500",In low income (below threshold),population,94518.0,2016-17 - 2018-19,703277.3333333334,13.0
E12000003,In low income (below threshold),"Less than £1,500",Not in low income (at or above threshold),population,35135.333333333336,2016-17 - 2018-19,703277.3333333334,5.0
E12000003,In low income (below threshold),No savings,In low income (below threshold),population,612043.6666666666,2016-17 - 2018-19,2059649.3333333335,30.0
E12000003,In low income (below threshold),No savings,Not in low income (at or above threshold),population,185292.33333333334,2016-17 - 2018-19,2059649.3333333335,9.0
E12000003,In low income (below threshold),"£1,500 but less than £3,000",In low income (below threshold),population,41171.0,2016-17 - 2018-19,407088.3333333333,10.0
E12000003,In low income (below threshold),"£1,500 but less than £3,000",Not in low income (at or above threshold),population,15234.333333333334,2016-17 - 2018-19,407088.3333333333,4.0
E12000003,In low income (below threshold),"£10,000 but less than £16,000",In low income (below threshold),population,37054.666666666664,2016-17 - 2018-19,344056.0,11.0
E12000003,In low income (below threshold),"£10,000 but less than £16,000",Not in low income (at or above threshold),population,8423.666666666666,2016-17 - 2018-19,344056.0,2.0
E12000003,In low income (below threshold),"£16,000 but less than £20,000",In low income (below threshold),population,12834.333333333334,2016-17 - 2018-19,118897.33333333333,11.0
E12000003,In low income (below threshold),"£16,000 but less than £20,000",Not in low income (at or above threshold),population,1353.3333333333333,2016-17 - 2018-19,118897.33333333333,1.0
E12000003,In low income (below threshold),"£20,000 or more",In low income (below threshold),population,84712.33333333333,2016-17 - 2018-19,909080.3333333334,9.0
E12000003,In low income (below threshold),"£20,000 or more",Not in low income (at or above threshold),population,6132.666666666667,2016-17 - 2018-19,909080.3333333334,1.0
E12000003,In low income (below threshold),"£3,000 but less than £8,000",In low income (below threshold),population,79941.66666666667,2016-17 - 2018-19,657348.6666666666,12.0
E12000003,In low income (below threshold),"£3,000 but less than £8,000",Not in low income (at or above threshold),population,32041.333333333332,2016-17 - 2018-19,657348.6666666666,5.0
E12000003,In low income (below threshold),"£8,000 but less than £10,000",In low income (below threshold),population,15141.666666666666,2016-17 - 2018-19,156290.3333333333,10.0
E12000003,In low income (below threshold),"£8,000 but less than £10,000",Not in low income (at or above threshold),population,4728.333333333333,2016-17 - 2018-19,156290.3333333333,3.0
E12000001,Not in low income (at or above threshold),"Less than £1,500",In low income (below threshold),population,3280.6666666666665,2016-17 - 2018-19,252819.0,1.0
E12000001,Not in low income (at or above threshold),"Less than £1,500",Not in low income (at or above threshold),population,203681.66666666666,2016-17 - 2018-19,252819.0,81.0
E12000001,Not in low income (at or above threshold),No savings,In low income (below threshold),population,19308.666666666668,2016-17 - 2018-19,1295146.6666666665,1.0
E12000001,Not in low income (at or above threshold),No savings,Not in low income (at or above threshold),population,836477.6666666666,2016-17 - 2018-19,1295146.6666666665,65.0
E12000001,Not in low income (at or above threshold),"£1,500 but less than £3,000",In low income (below threshold),population,1856.3333333333333,2016-17 - 2018-19,156326.66666666666,1.0
E12000001,Not in low income (at or above threshold),"£1,500 but less than £3,000",Not in low income (at or above threshold),population,121333.0,2016-17 - 2018-19,156326.66666666666,78.0
E12000001,Not in low income (at or above threshold),"£10,000 but less than £16,000",In low income (below threshold),population,4472.0,2016-17 - 2018-19,137718.66666666666,3.0
E12000001,Not in low income (at or above threshold),"£10,000 but less than £16,000",Not in low income (at or above threshold),population,123870.33333333333,2016-17 - 2018-19,137718.66666666666,90.0
E12000001,Not in low income (at or above threshold),"£16,000 but less than £20,000",In low income (below threshold),population,1365.0,2016-17 - 2018-19,62504.33333333333,2.0
E12000001,Not in low income (at or above threshold),"£16,000 but less than £20,000",Not in low income (at or above threshold),population,49977.0,2016-17 - 2018-19,62504.33333333333,80.0
E12000001,Not in low income (at or above threshold),"£20,000 or more",In low income (below threshold),population,7020.333333333333,2016-17 - 2018-19,324153.3333333333,2.0
E12000001,Not in low income (at or above threshold),"£20,000 or more",Not in low income (at or above threshold),population,284461.3333333333,2016-17 - 2018-19,324153.3333333333,88.0
E12000001,Not in low income (at or above threshold),"£3,000 but less than £8,000",In low income (below threshold),population,12086.666666666666,2016-17 - 2018-19,311331.6666666666,4.0
E12000001,Not in low income (at or above threshold),"£3,000 but less than £8,000",Not in low income (at or above threshold),population,257553.66666666666,2016-17 - 2018-19,311331.6666666666,83.0
E12000001,Not in low income (at or above threshold),"£8,000 but less than £10,000",In low income (below threshold),population,422.0,2016-17 - 2018-19,61238.33333333333,1.0
E12000001,Not in low income (at or above threshold),"£8,000 but less than £10,000",Not in low income (at or above threshold),population,52313.666666666664,2016-17 - 2018-19,61238.33333333333,85.0
E12000002,Not in low income (at or above threshold),"Less than £1,500",In low income (below threshold),population,19889.0,2016-17 - 2018-19,917956.0,2.0
E12000002,Not in low income (at or above threshold),"Less than £1,500",Not in low income (at or above threshold),population,748048.0,2016-17 - 2018-19,917956.0,81.0
E12000002,Not in low income (at or above threshold),No savings,In low income (below threshold),population,60119.0,2016-17 - 2018-19,3317665.666666667,2.0
E12000002,Not in low income (at or above threshold),No savings,Not in low income (at or above threshold),population,2154723.3333333335,2016-17 - 2018-19,3317665.666666667,65.0
E12000002,Not in low income (at or above threshold),"£1,500 but less than £3,000",In low income (below threshold),population,12504.666666666666,2016-17 - 2018-19,438230.6666666666,3.0
E12000002,Not in low income (at or above threshold),"£1,500 but less than £3,000",Not in low income (at or above threshold),population,365413.3333333333,2016-17 - 2018-19,438230.6666666666,83.0
E12000002,Not in low income (at or above threshold),"£10,000 but less than £16,000",In low income (below threshold),population,8629.666666666666,2016-17 - 2018-19,384698.0,2.0
E12000002,Not in low income (at or above threshold),"£10,000 but less than £16,000",Not in low income (at or above threshold),population,331240.3333333333,2016-17 - 2018-19,384698.0,86.0
E12000002,Not in low income (at or above threshold),"£16,000 but less than £20,000",In low income (below threshold),population,2988.6666666666665,2016-17 - 2018-19,119727.66666666667,2.0
E12000002,Not in low income (at or above threshold),"£16,000 but less than £20,000",Not in low income (at or above threshold),population,109297.0,2016-17 - 2018-19,119727.66666666667,91.0
E12000002,Not in low income (at or above threshold),"£20,000 or more",In low income (below threshold),population,24501.666666666668,2016-17 - 2018-19,1018543.0,2.0
E12000002,Not in low income (at or above threshold),"£20,000 or more",Not in low income (at or above threshold),population,897852.0,2016-17 - 2018-19,1018543.0,88.0
E12000002,Not in low income (at or above threshold),"£3,000 but less than £8,000",In low income (below threshold),population,17252.0,2016-17 - 2018-19,753992.3333333334,2.0
E12000002,Not in low income (at or above threshold),"£3,000 but less than £8,000",Not in low income (at or above threshold),population,648239.3333333334,2016-17 - 2018-19,753992.3333333334,86.0
E12000002,Not in low income (at or above threshold),"£8,000 but less than £10,000",In low income (below threshold),population,8618.333333333334,2016-17 - 2018-19,180396.0,5.0
E12000002,Not in low income (at or above threshold),"£8,000 but less than £10,000",Not in low income (at or above threshold),population,143689.0,2016-17 - 2018-19,180396.0,80.0
E12000003,Not in low income (at or above threshold),"Less than £1,500",In low income (below threshold),population,13845.666666666666,2016-17 - 2018-19,703277.3333333334,2.0
E12000003,Not in low income (at or above threshold),"Less than £1,500",Not in low income (at or above threshold),population,559778.3333333334,2016-17 - 2018-19,703277.3333333334,80.0
E12000003,Not in low income (at or above threshold),No savings,In low income (below threshold),population,28915.666666666668,2016-17 - 2018-19,2059649.3333333335,1.0
E12000003,Not in low income (at or above threshold),No savings,Not in low income (at or above threshold),population,1233397.6666666667,2016-17 - 2018-19,2059649.3333333335,60.0
E12000003,Not in low income (at or above threshold),"£1,500 but less than £3,000",In low income (below threshold),population,9829.666666666666,2016-17 - 2018-19,407088.3333333333,2.0
E12000003,Not in low income (at or above threshold),"£1,500 but less than £3,000",Not in low income (at or above threshold),population,340853.3333333333,2016-17 - 2018-19,407088.3333333333,84.0
E12000003,Not in low income (at or above threshold),"£10,000 but less than £16,000",In low income (below threshold),population,4648.666666666667,2016-17 - 2018-19,344056.0,1.0
E12000003,Not in low income (at or above threshold),"£10,000 but less than £16,000",Not in low income (at or above threshold),population,293929.0,2016-17 - 2018-19,344056.0,85.0
