geography_code,ahc_income_status,Ethnic Group of the Head of the Household,bhc_income_status,variable_name,value,date,population,percent
E12000002,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,59743.0,2015-16 - 2017-18,120326.0,50.0
E12000002,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,442.0,2015-16 - 2017-18,56114.66666666667,1.0
E12000002,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,38051.0,2015-16 - 2017-18,56114.66666666667,68.0
E12000002,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2015-16 - 2017-18,0.0,
E12000002,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2015-16 - 2017-18,0.0,
E12000002,Not in low income (at or above threshold),Other Ethnic Group,In low income (below threshold),population,0.0,2015-16 - 2017-18,78836.66666666667,0.0
E12000002,Not in low income (at or above threshold),Other Ethnic Group,Not in low income (at or above threshold),population,35584.333333333336,2015-16 - 2017-18,78836.66666666667,45.0
E12000002,Not in low income (at or above threshold),White,In low income (below threshold),population,117309.33333333333,2015-16 - 2017-18,6241797.333333333,2.0
E12000002,Not in low income (at or above threshold),White,Not in low income (at or above threshold),population,4858235.333333333,2015-16 - 2017-18,6241797.333333333,78.0
E12000003,Not in low income (at or above threshold),Asian/ Asian British,In low income (below threshold),population,8801.333333333334,2015-16 - 2017-18,330375.0,3.0
E12000003,Not in low income (at or above threshold),Asian/ Asian British,Not in low income (at or above threshold),population,175698.0,2015-16 - 2017-18,330375.0,53.0
E12000003,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,454.6666666666667,2015-16 - 2017-18,68505.33333333333,1.0
E12000003,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,31257.333333333332,2015-16 - 2017-18,68505.33333333333,46.0
E12000003,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,1616.0,2015-16 - 2017-18,40548.66666666667,4.0
E12000003,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,10827.0,2015-16 - 2017-18,40548.66666666667,27.0
E12000003,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2015-16 - 2017-18,0.0,
E12000003,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2015-16 - 2017-18,0.0,
E12000003,Not in low income (at or above threshold),Other Ethnic Group,In low income (below threshold),population,0.0,2015-16 - 2017-18,68006.0,0.0
E12000003,Not in low income (at or above threshold),Other Ethnic Group,Not in low income (at or above threshold),population,43860.333333333336,2015-16 - 2017-18,68006.0,64.0
E12000003,Not in low income (at or above threshold),White,In low income (below threshold),population,86084.33333333333,2015-16 - 2017-18,4809787.666666667,2.0
E12000003,Not in low income (at or above threshold),White,Not in low income (at or above threshold),population,3766560.3333333335,2015-16 - 2017-18,4809787.666666667,78.0
E12000001,In low income (below threshold),Asian/ Asian British,In low income (below threshold),population,39577.0,2016-17 - 2018-19,103367.0,38.0
E12000001,In low income (below threshold),Asian/ Asian British,Not in low income (at or above threshold),population,9262.666666666666,2016-17 - 2018-19,103367.0,9.0
E12000001,In low income (below threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,11110.333333333334,2016-17 - 2018-19,20705.333333333336,54.0
E12000001,In low income (below threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,461.0,2016-17 - 2018-19,20705.333333333336,2.0
E12000001,In low income (below threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,4552.666666666667,2016-17 - 2018-19,13990.666666666668,33.0
E12000001,In low income (below threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,0.0,2016-17 - 2018-19,13990.666666666668,0.0
E12000001,In low income (below threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2016-17 - 2018-19,0.0,
E12000001,In low income (below threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2016-17 - 2018-19,0.0,
E12000001,In low income (below threshold),Other Ethnic Group,In low income (below threshold),population,9836.0,2016-17 - 2018-19,28671.666666666668,34.0
E12000001,In low income (below threshold),Other Ethnic Group,Not in low income (at or above threshold),population,0.0,2016-17 - 2018-19,28671.666666666668,0.0
E12000001,In low income (below threshold),White,In low income (below threshold),population,387495.3333333333,2016-17 - 2018-19,2434504.0,16.0
E12000001,In low income (below threshold),White,Not in low income (at or above threshold),population,159463.66666666666,2016-17 - 2018-19,2434504.0,7.0
E12000002,In low income (below threshold),Asian/ Asian British,In low income (below threshold),population,189730.66666666666,2016-17 - 2018-19,551663.3333333334,34.0
E12000002,In low income (below threshold),Asian/ Asian British,Not in low income (at or above threshold),population,26639.0,2016-17 - 2018-19,551663.3333333334,5.0
E12000002,In low income (below threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,49756.0,2016-17 - 2018-19,123056.66666666666,40.0
E12000002,In low income (below threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,6340.333333333333,2016-17 - 2018-19,123056.66666666666,5.0
E12000002,In low income (below threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,17206.666666666668,2016-17 - 2018-19,94743.33333333334,18.0
E12000002,In low income (below threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,4171.666666666667,2016-17 - 2018-19,94743.33333333334,4.0
E12000002,In low income (below threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2016-17 - 2018-19,0.0,
E12000002,In low income (below threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2016-17 - 2018-19,0.0,
E12000002,In low income (below threshold),Other Ethnic Group,In low income (below threshold),population,30174.333333333332,2016-17 - 2018-19,74134.0,41.0
E12000002,In low income (below threshold),Other Ethnic Group,Not in low income (at or above threshold),population,9830.333333333334,2016-17 - 2018-19,74134.0,13.0
E12000002,In low income (below threshold),White,In low income (below threshold),population,929331.0,2016-17 - 2018-19,6287612.0,15.0
E12000002,In low income (below threshold),White,Not in low income (at or above threshold),population,315024.0,2016-17 - 2018-19,6287612.0,5.0
E12000003,In low income (below threshold),Asian/ Asian British,In low income (below threshold),population,157844.66666666666,2016-17 - 2018-19,383304.0,41.0
E12000003,In low income (below threshold),Asian/ Asian British,Not in low income (at or above threshold),population,22336.333333333332,2016-17 - 2018-19,383304.0,6.0
E12000003,In low income (below threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,37877.666666666664,2016-17 - 2018-19,86792.66666666666,44.0
E12000003,In low income (below threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,7564.333333333333,2016-17 - 2018-19,86792.66666666666,9.0
E12000003,In low income (below threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,19089.0,2016-17 - 2018-19,42436.33333333333,45.0
E12000003,In low income (below threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,4892.0,2016-17 - 2018-19,42436.33333333333,12.0
E12000003,In low income (below threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2016-17 - 2018-19,0.0,
E12000003,In low income (below threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2016-17 - 2018-19,0.0,
E12000003,In low income (below threshold),Other Ethnic Group,In low income (below threshold),population,19415.666666666668,2016-17 - 2018-19,64819.66666666667,30.0
E12000003,In low income (below threshold),Other Ethnic Group,Not in low income (at or above threshold),population,5486.0,2016-17 - 2018-19,64819.66666666667,8.0
E12000003,In low income (below threshold),White,In low income (below threshold),population,743190.3333333334,2016-17 - 2018-19,4778335.0,16.0
E12000003,In low income (below threshold),White,Not in low income (at or above threshold),population,248062.66666666666,2016-17 - 2018-19,4778335.0,5.0
E12000001,Not in low income (at or above threshold),Asian/ Asian British,In low income (below threshold),population,0.0,2016-17 - 2018-19,103367.0,0.0
E12000001,Not in low income (at or above threshold),Asian/ Asian British,Not in low income (at or above threshold),population,54527.333333333336,2016-17 - 2018-19,103367.0,53.0
E12000001,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,In low income (below threshold),population,0.0,2016-17 - 2018-19,20705.333333333336,0.0
E12000001,Not in low income (at or above threshold),Black/ African/ Caribbean/ Black British,Not in low income (at or above threshold),population,9134.0,2016-17 - 2018-19,20705.333333333336,44.0
E12000001,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,In low income (below threshold),population,0.0,2016-17 - 2018-19,13990.666666666668,0.0
E12000001,Not in low income (at or above threshold),Mixed/ Multiple Ethnic Groups,Not in low income (at or above threshold),population,9438.0,2016-17 - 2018-19,13990.666666666668,67.0
E12000001,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),In low income (below threshold),population,0.0,2016-17 - 2018-19,0.0,
E12000001,Not in low income (at or above threshold),Not declared (from 2020/21 onwards),Not in low income (at or above threshold),population,0.0,2016-17 - 2018-19,0.0,
E12000001,Not in low income (at or above threshold),Other Ethnic Group,In low income (below threshold),population,482.0,2016-17 - 2018-19,28671.666666666668,2.0
E12000001,Not in low income (at or above threshold),Other Ethnic Group,Not in low income (at or above threshold),population,18353.666666666668,2016-17 - 2018-19,28671.666666666668,64.0
E12000001,Not in low income (at or above threshold),White,In low income (below threshold),population,49329.666666666664,2016-17 - 2018-19,2434504.0,2.0
E12000001,Not in low income (at or above threshold),White,Not in low income (at or above threshold),population,1838215.3333333333,2016-17 - 2018-19,2434504.0,76.0
