geography_code,ahc_income_status,Age of the Youngest Child in the Family of the Individual,bhc_income_status,variable_name,value,date,population,percent
E12999901,In low income (below threshold),No children in the family,In low income (below threshold),population,1199737.0,2014-15 - 2016-17,8573155.0,14.0
E12999901,In low income (below threshold),No children in the family,In low income (below threshold),population,1209075.3333333333,2015-16 - 2017-18,8660326.0,14.0
E12999901,In low income (below threshold),No children in the family,In low income (below threshold),population,1232602.0,2016-17 - 2018-19,8702527.333333334,14.0
E12999901,In low income (below threshold),No children in the family,In low income (below threshold),population,1266438.0,2017-18 - 2019-20,8753628.666666666,14.0
E12999901,In low income (below threshold),No children in the family,In low income (below threshold),population,1281252.6666666667,2018-19 - 2021-22,8810209.666666666,15.0
E12999901,In low income (below threshold),No children in the family,In low income (below threshold),population,1298390.0,2019-20 - 2021-22,8839393.5,15.0
E12999901,In low income (below threshold),No children in the family,Not in low income (at or above threshold),population,530674.0,1994-95 - 1996-97,7634531.0,7.0
E12999901,In low income (below threshold),No children in the family,Not in low income (at or above threshold),population,494846.3333333334,1995-96 - 1997-98,7646631.0,6.0
E12999901,In low income (below threshold),No children in the family,Not in low income (at or above threshold),population,463225.0,1996-97 - 1998-99,7655386.666666666,6.0
E12999901,In low income (below threshold),No children in the family,Not in low income (at or above threshold),population,447190.6666666667,1997-98 - 1999-00,7683560.0,6.0
E12999901,In low income (below threshold),No children in the family,Not in low income (at or above threshold),population,414474.6666666666,1998-99 - 2000-01,7698151.666666667,5.0
E12999901,In low income (below threshold),No children in the family,Not in low income (at or above threshold),population,392557.0,1999-00 - 2001-02,7738968.666666667,5.0
E12999901,In low income (below threshold),No children in the family,Not in low income (at or above threshold),population,369134.3333333334,2000-01 - 2002-03,7804729.0,5.0
E12999901,In low income (below threshold),No children in the family,Not in low income (at or above threshold),population,353680.0,2001-02 - 2003-04,7860995.666666666,4.0
E12999901,In low income (below threshold),No children in the family,Not in low income (at or above threshold),population,335515.6666666666,2002-03 - 2004-05,7936503.333333334,4.0
E12999901,In low income (below threshold),No children in the family,Not in low income (at or above threshold),population,326264.3333333333,2003-04 - 2005-06,8002996.666666666,4.0
E12999901,In low income (below threshold),No children in the family,Not in low income (at or above threshold),population,340212.0,2004-05 - 2006-07,8073452.0,4.0
E12999901,In low income (below threshold),No children in the family,Not in low income (at or above threshold),population,336249.0,2005-06 - 2007-08,8129555.0,4.0
E12999901,In low income (below threshold),No children in the family,Not in low income (at or above threshold),population,324982.3333333334,2006-07 - 2008-09,8181214.0,4.0
E12999901,In low income (below threshold),No children in the family,Not in low income (at or above threshold),population,328391.0,2007-08 - 2009-10,8226943.666666666,4.0
E12999901,In low income (below threshold),No children in the family,Not in low income (at or above threshold),population,354681.0,2008-09 - 2010-11,8260261.666666667,4.0
E12999901,In low income (below threshold),No children in the family,Not in low income (at or above threshold),population,354007.6666666667,2009-10 - 2011-12,8305654.0,4.0
E12999901,In low income (below threshold),No children in the family,Not in low income (at or above threshold),population,336616.3333333333,2010-11 - 2012-13,8388694.666666666,4.0
E12999901,In low income (below threshold),No children in the family,Not in low income (at or above threshold),population,345652.6666666666,2011-12 - 2013-14,8422218.0,4.0
E12999901,In low income (below threshold),No children in the family,Not in low income (at or above threshold),population,354053.6666666667,2012-13 - 2014-15,8441093.0,4.0
E12999901,In low income (below threshold),No children in the family,Not in low income (at or above threshold),population,386732.6666666666,2013-14 - 2015-16,8484891.333333334,5.0
E12999901,In low income (below threshold),No children in the family,Not in low income (at or above threshold),population,380607.6666666666,2014-15 - 2016-17,8573155.0,4.0
E12999901,In low income (below threshold),No children in the family,Not in low income (at or above threshold),population,397291.6666666667,2015-16 - 2017-18,8660326.0,5.0
E12999901,In low income (below threshold),No children in the family,Not in low income (at or above threshold),population,389685.0,2016-17 - 2018-19,8702527.333333334,4.0
E12999901,In low income (below threshold),No children in the family,Not in low income (at or above threshold),population,373945.0,2017-18 - 2019-20,8753628.666666666,4.0
E12999901,In low income (below threshold),No children in the family,Not in low income (at or above threshold),population,370961.3333333334,2018-19 - 2021-22,8810209.666666666,4.0
E12999901,In low income (below threshold),No children in the family,Not in low income (at or above threshold),population,358124.5,2019-20 - 2021-22,8839393.5,4.0
E12999901,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,26056.666666666664,1994-95 - 1996-97,2799133.333333333,1.0
E12999901,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,20632.666666666664,1995-96 - 1997-98,2737354.3333333335,1.0
E12999901,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,15422.0,1996-97 - 1998-99,2662333.6666666665,1.0
E12999901,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,17575.0,1997-98 - 1999-00,2602488.0,1.0
E12999901,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,16606.333333333336,1998-99 - 2000-01,2552421.666666667,1.0
E12999901,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,20406.333333333336,1999-00 - 2001-02,2516397.0,1.0
E12999901,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,15394.333333333332,2000-01 - 2002-03,2473180.6666666665,1.0
E12999901,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,22748.333333333332,2001-02 - 2003-04,2458741.0,1.0
E12999901,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,18436.666666666668,2002-03 - 2004-05,2440418.333333333,1.0
E12999901,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,22702.0,2003-04 - 2005-06,2430440.666666667,1.0
E12999901,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,17287.666666666668,2004-05 - 2006-07,2452390.0,1.0
E12999901,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,18545.666666666668,2005-06 - 2007-08,2489982.0,1.0
E12999901,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,20550.666666666668,2006-07 - 2008-09,2562103.0,1.0
E12999901,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,16812.333333333332,2007-08 - 2009-10,2581641.6666666665,1.0
E12999901,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,17645.0,2008-09 - 2010-11,2622784.0,1.0
E12999901,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,26953.333333333336,2009-10 - 2011-12,2679525.333333333,1.0
E12999901,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,46061.0,2010-11 - 2012-13,2707316.666666667,2.0
E12999901,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,42799.0,2011-12 - 2013-14,2760004.6666666665,2.0
E12999901,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,33194.333333333336,2012-13 - 2014-15,2741697.0,1.0
E12999901,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,22399.0,2013-14 - 2015-16,2758353.3333333335,1.0
E12999901,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,24564.333333333332,2014-15 - 2016-17,2733497.0,1.0
E12999901,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,28397.333333333332,2015-16 - 2017-18,2777204.666666667,1.0
E12999901,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,26823.333333333332,2016-17 - 2018-19,2785374.333333333,1.0
E12999901,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,26028.666666666668,2017-18 - 2019-20,2791552.6666666665,1.0
E12999901,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,30320.333333333336,2018-19 - 2021-22,2645250.0,1.0
E12999901,Not in low income (at or above threshold),0 to 4,In low income (below threshold),population,30326.0,2019-20 - 2021-22,2594626.5,1.0
E12999901,Not in low income (at or above threshold),0 to 4,Not in low income (at or above threshold),population,1714626.6666666665,1994-95 - 1996-97,2799133.333333333,61.0
E12999901,Not in low income (at or above threshold),0 to 4,Not in low income (at or above threshold),population,1677220.3333333335,1995-96 - 1997-98,2737354.3333333335,61.0
E12999901,Not in low income (at or above threshold),0 to 4,Not in low income (at or above threshold),population,1559679.6666666665,1996-97 - 1998-99,2662333.6666666665,59.0
E12999901,Not in low income (at or above threshold),0 to 4,Not in low income (at or above threshold),population,1503767.3333333335,1997-98 - 1999-00,2602488.0,58.0
E12999901,Not in low income (at or above threshold),0 to 4,Not in low income (at or above threshold),population,1499969.0,1998-99 - 2000-01,2552421.666666667,59.0
E12999901,Not in low income (at or above threshold),0 to 4,Not in low income (at or above threshold),population,1547733.3333333335,1999-00 - 2001-02,2516397.0,62.0
E12999901,Not in low income (at or above threshold),0 to 4,Not in low income (at or above threshold),population,1566778.6666666665,2000-01 - 2002-03,2473180.6666666665,63.0
E12999901,Not in low income (at or above threshold),0 to 4,Not in low income (at or above threshold),population,1592653.6666666665,2001-02 - 2003-04,2458741.0,65.0
E12999901,Not in low income (at or above threshold),0 to 4,Not in low income (at or above threshold),population,1648275.6666666665,2002-03 - 2004-05,2440418.333333333,68.0
E12999901,Not in low income (at or above threshold),0 to 4,Not in low income (at or above threshold),population,1656389.3333333335,2003-04 - 2005-06,2430440.666666667,68.0
E12999901,Not in low income (at or above threshold),0 to 4,Not in low income (at or above threshold),population,1658234.3333333335,2004-05 - 2006-07,2452390.0,68.0
E12999901,Not in low income (at or above threshold),0 to 4,Not in low income (at or above threshold),population,1607921.3333333333,2005-06 - 2007-08,2489982.0,65.0
E12999901,Not in low income (at or above threshold),0 to 4,Not in low income (at or above threshold),population,1654939.3333333333,2006-07 - 2008-09,2562103.0,65.0
